registration_id,event_name,event_type,event_format,registration_date,event_date,channel_source,job_title,industry,company_size,attendance_status,sessions_registered,sessions_attended,engagement_score,survey_completed,acquisition_cost
2013,Industry Roadshow - West,Regional,In-Person,2024-09-06,2024-10-12,Email Campaign,Data Engineer,Manufacturing,5000+,No-Show,1,0,1,No,7.54
2014,Industry Roadshow - West,Regional,In-Person,2024-10-10,2024-10-12,Direct/Website,Data Engineer,Technology,201-1000,No-Show,10,0,2,No,1.64
2015,Industry Roadshow - West,Regional,In-Person,2024-09-29,2024-10-12,Email Campaign,Marketing Manager,Technology,5000+,Attended,9,4,9,No,4.31
2016,Industry Roadshow - West,Regional,In-Person,2024-08-27,2024-10-12,Referral,VP Marketing,Manufacturing,1-50,Attended,2,2,6,Yes,1.66
2017,Industry Roadshow - West,Regional,In-Person,2024-08-31,2024-10-12,Social Media,Data Engineer,Education,1-50,Attended,6,1,7,Yes,9.13
2018,Industry Roadshow - West,Regional,In-Person,2024-10-10,2024-10-12,Direct/Website,Digital Marketing Specialist,Finance,5000+,Attended,7,4,8,No,1.6
2019,Industry Roadshow - West,Regional,In-Person,2024-09-15,2024-10-12,Referral,Program Manager,Retail,201-1000,Attended,3,1,7,Yes,0.64
2020,Industry Roadshow - West,Regional,In-Person,2024-08-13,2024-10-12,LinkedIn Ad,IT Director,Technology,51-200,No-Show,2,0,1,No,28.18
2021,Industry Roadshow - West,Regional,In-Person,2024-09-27,2024-10-12,LinkedIn Ad,Business Analyst,Manufacturing,1-50,Attended,6,1,6,No,24.6
2022,Industry Roadshow - West,Regional,In-Person,2024-09-13,2024-10-12,Email Campaign,VP Marketing,Manufacturing,51-200,No-Show,4,0,1,No,4.78
2023,Industry Roadshow - West,Regional,In-Person,2024-08-22,2024-10-12,Direct/Website,Solutions Architect,Healthcare,5000+,No-Show,4,0,1,No,1.54
2024,Industry Roadshow - West,Regional,In-Person,2024-08-20,2024-10-12,Email Campaign,CTO,Education,1001-5000,Attended,4,2,9,Yes,2.37
2025,Industry Roadshow - West,Regional,In-Person,2024-08-25,2024-10-12,Email Campaign,Solutions Architect,Education,51-200,Attended,7,4,2,Yes,4.26
2026,Industry Roadshow - West,Regional,In-Person,2024-09-27,2024-10-12,LinkedIn Ad,IT Director,Finance,51-200,Attended,7,5,6,No,34.91
2027,Industry Roadshow - West,Regional,In-Person,2024-08-28,2024-10-12,Referral,Data Analyst,Finance,51-200,Attended,2,2,9,No,2.42
2028,Industry Roadshow - West,Regional,In-Person,2024-08-22,2024-10-12,Referral,Data Analyst,Healthcare,201-1000,No-Show,3,0,1,No,2.68
2029,Industry Roadshow - West,Regional,In-Person,2024-09-10,2024-10-12,Social Media,Data Analyst,Technology,5000+,Attended,1,1,10,No,20.28
2030,Industry Roadshow - West,Regional,In-Person,2024-10-07,2024-10-12,Social Media,Solutions Architect,Technology,1-50,No-Show,7,0,2,No,14.23
2031,Industry Roadshow - West,Regional,In-Person,2024-10-09,2024-10-12,Direct/Website,Data Analyst,Technology,51-200,Attended,8,5,4,No,1.94
2032,Industry Roadshow - West,Regional,In-Person,2024-08-15,2024-10-12,Email Campaign,Business Analyst,Technology,201-1000,Attended,2,2,6,No,4.67
2033,Industry Roadshow - West,Regional,In-Person,2024-09-24,2024-10-12,Email Campaign,Marketing Manager,Healthcare,51-200,Attended,6,6,9,Yes,3.36
2034,Industry Roadshow - West,Regional,In-Person,2024-10-01,2024-10-12,Email Campaign,Data Engineer,Technology,1-50,Attended,4,1,8,Yes,7.69
2035,Industry Roadshow - West,Regional,In-Person,2024-10-08,2024-10-12,LinkedIn Ad,Business Analyst,Healthcare,5000+,No-Show,3,0,1,No,43.28
2036,Industry Roadshow - West,Regional,In-Person,2024-09-30,2024-10-12,LinkedIn Ad,Software Developer,Technology,1001-5000,No-Show,4,0,1,No,37.46
2037,Industry Roadshow - West,Regional,In-Person,2024-09-11,2024-10-12,Referral,Marketing Manager,Healthcare,1-50,Attended,2,1,10,Yes,2.34
2038,Industry Roadshow - West,Regional,In-Person,2024-09-18,2024-10-12,Referral,Program Manager,Finance,1001-5000,Attended,2,1,10,No,1.65
2039,Industry Roadshow - West,Regional,In-Person,2024-08-21,2024-10-12,Google Search,Program Manager,Technology,1001-5000,Attended,3,3,4,No,23.07
2040,Industry Roadshow - West,Regional,In-Person,2024-09-19,2024-10-12,Social Media,Marketing Manager,Media,1-50,Attended,4,4,4,No,9.43
2041,Industry Roadshow - West,Regional,In-Person,2024-08-17,2024-10-12,Email Campaign,Solutions Architect,Technology,1-50,Attended,1,1,6,Yes,6.04
2042,Industry Roadshow - West,Regional,In-Person,2024-09-21,2024-10-12,Email Campaign,Data Engineer,Manufacturing,1001-5000,No-Show,5,0,1,No,7.35
2043,Industry Roadshow - West,Regional,In-Person,2024-09-10,2024-10-12,Referral,Digital Marketing Specialist,Manufacturing,1001-5000,Attended,2,1,6,Yes,1.14
2044,Industry Roadshow - West,Regional,In-Person,2024-09-04,2024-10-12,Google Search,Data Engineer,Healthcare,1-50,Attended,2,1,7,No,28.13
2045,Industry Roadshow - West,Regional,In-Person,2024-09-28,2024-10-12,Direct/Website,Digital Marketing Specialist,Education,1001-5000,No-Show,5,0,1,No,1.44
2046,Industry Roadshow - West,Regional,In-Person,2024-09-02,2024-10-12,Direct/Website,CTO,Manufacturing,201-1000,Attended,8,8,5,Yes,1.15
2047,Industry Roadshow - West,Regional,In-Person,2024-08-18,2024-10-12,LinkedIn Ad,IT Director,Healthcare,1-50,Attended,10,4,5,Yes,25.54
2048,Industry Roadshow - West,Regional,In-Person,2024-10-09,2024-10-12,Referral,Program Manager,Healthcare,1001-5000,Attended,6,5,10,Yes,1.78
2049,Industry Roadshow - West,Regional,In-Person,2024-08-30,2024-10-12,Email Campaign,Business Analyst,Finance,201-1000,Attended,6,1,9,No,4.47
2050,Industry Roadshow - West,Regional,In-Person,2024-10-03,2024-10-12,Social Media,Software Developer,Technology,201-1000,Attended,6,6,4,No,10.54
2051,Industry Roadshow - West,Regional,In-Person,2024-08-17,2024-10-12,Direct/Website,Business Analyst,Technology,5000+,Attended,1,1,9,No,2.0
2052,Industry Roadshow - West,Regional,In-Person,2024-09-08,2024-10-12,Google Search,Data Engineer,Education,1001-5000,Attended,5,5,7,No,13.98
2053,Industry Roadshow - West,Regional,In-Person,2024-09-14,2024-10-12,Email Campaign,CTO,Technology,51-200,Attended,1,1,9,No,7.6
2054,Industry Roadshow - West,Regional,In-Person,2024-09-01,2024-10-12,Email Campaign,Digital Marketing Specialist,Finance,201-1000,No-Show,4,0,1,No,6.17
2055,Industry Roadshow - West,Regional,In-Person,2024-08-23,2024-10-12,Direct/Website,VP Marketing,Retail,1001-5000,Attended,2,1,5,Yes,0.83
2056,Industry Roadshow - West,Regional,In-Person,2024-09-14,2024-10-12,Social Media,Digital Marketing Specialist,Education,1-50,No-Show,4,0,1,No,22.33
2057,Industry Roadshow - West,Regional,In-Person,2024-10-06,2024-10-12,Google Search,Data Engineer,Education,1-50,No-Show,8,0,1,No,16.98
2058,Industry Roadshow - West,Regional,In-Person,2024-09-12,2024-10-12,LinkedIn Ad,Program Manager,Healthcare,51-200,Attended,3,2,6,Yes,24.92
2059,Industry Roadshow - West,Regional,In-Person,2024-09-17,2024-10-12,LinkedIn Ad,Data Engineer,Healthcare,201-1000,No-Show,1,0,1,No,25.35
2060,Industry Roadshow - West,Regional,In-Person,2024-09-18,2024-10-12,Google Search,Software Developer,Education,1001-5000,Attended,8,3,5,Yes,23.75
2061,Industry Roadshow - West,Regional,In-Person,2024-10-03,2024-10-12,Email Campaign,Data Engineer,Media,51-200,Attended,8,3,7,No,2.76
2062,Industry Roadshow - West,Regional,In-Person,2024-08-29,2024-10-12,Google Search,Data Engineer,Retail,51-200,Attended,5,1,9,No,23.74
2063,Industry Roadshow - West,Regional,In-Person,2024-08-31,2024-10-12,Email Campaign,VP Marketing,Manufacturing,1001-5000,Attended,7,2,8,No,7.57
2064,Industry Roadshow - West,Regional,In-Person,2024-08-27,2024-10-12,LinkedIn Ad,Business Analyst,Manufacturing,51-200,Attended,8,5,6,No,43.58
2065,Industry Roadshow - West,Regional,In-Person,2024-09-29,2024-10-12,Email Campaign,Program Manager,Healthcare,1-50,No-Show,5,0,2,No,4.47
2066,Industry Roadshow - West,Regional,In-Person,2024-10-10,2024-10-12,Direct/Website,Data Analyst,Technology,201-1000,Attended,7,7,7,Yes,0.54
2067,Industry Roadshow - West,Regional,In-Person,2024-09-02,2024-10-12,Referral,Marketing Manager,Education,5000+,Attended,1,1,8,No,2.95
2068,Industry Roadshow - West,Regional,In-Person,2024-09-23,2024-10-12,Email Campaign,Solutions Architect,Manufacturing,51-200,Attended,1,1,5,No,3.21
2069,Industry Roadshow - West,Regional,In-Person,2024-08-13,2024-10-12,Email Campaign,Digital Marketing Specialist,Finance,201-1000,Attended,3,1,7,Yes,7.23
2070,Industry Roadshow - West,Regional,In-Person,2024-08-14,2024-10-12,Email Campaign,Program Manager,Finance,201-1000,Attended,5,3,7,No,6.35
2071,Industry Roadshow - West,Regional,In-Person,2024-09-24,2024-10-12,LinkedIn Ad,Business Analyst,Manufacturing,51-200,No-Show,9,0,1,No,43.11
2072,Industry Roadshow - West,Regional,In-Person,2024-09-13,2024-10-12,LinkedIn Ad,CTO,Education,51-200,Attended,4,2,4,No,34.78
2073,Industry Roadshow - West,Regional,In-Person,2024-09-16,2024-10-12,Direct/Website,Solutions Architect,Retail,1001-5000,Attended,4,4,5,Yes,1.35
2074,Industry Roadshow - West,Regional,In-Person,2024-09-29,2024-10-12,Email Campaign,Program Manager,Finance,5000+,Attended,7,4,4,No,3.01
2075,Industry Roadshow - West,Regional,In-Person,2024-09-19,2024-10-12,Direct/Website,CTO,Healthcare,51-200,Attended,2,1,6,No,0.27
2076,Industry Roadshow - West,Regional,In-Person,2024-09-18,2024-10-12,Google Search,Solutions Architect,Retail,201-1000,No-Show,6,0,1,No,16.07
2077,Industry Roadshow - West,Regional,In-Person,2024-08-31,2024-10-12,LinkedIn Ad,Data Engineer,Education,1001-5000,Attended,9,9,6,Yes,19.42
2078,Industry Roadshow - West,Regional,In-Person,2024-08-17,2024-10-12,Email Campaign,Data Analyst,Technology,51-200,Attended,6,2,6,Yes,4.94
2079,Industry Roadshow - West,Regional,In-Person,2024-08-13,2024-10-12,Email Campaign,Business Analyst,Manufacturing,51-200,Attended,1,1,4,No,6.77
2080,Industry Roadshow - West,Regional,In-Person,2024-09-13,2024-10-12,LinkedIn Ad,Business Analyst,Retail,1001-5000,No-Show,6,0,1,No,30.46
2081,Industry Roadshow - West,Regional,In-Person,2024-09-05,2024-10-12,Email Campaign,IT Director,Manufacturing,51-200,Attended,3,3,7,Yes,6.54
2082,Industry Roadshow - West,Regional,In-Person,2024-10-07,2024-10-12,Email Campaign,Software Developer,Retail,1001-5000,No-Show,10,0,1,No,4.31
2083,Industry Roadshow - West,Regional,In-Person,2024-09-03,2024-10-12,Google Search,Digital Marketing Specialist,Manufacturing,1-50,Attended,8,3,3,No,11.81
2084,Industry Roadshow - West,Regional,In-Person,2024-08-23,2024-10-12,Direct/Website,Digital Marketing Specialist,Technology,5000+,Attended,7,6,9,Yes,0.99
2085,Industry Roadshow - West,Regional,In-Person,2024-09-25,2024-10-12,Social Media,Program Manager,Technology,201-1000,Attended,3,1,4,Yes,9.58
2086,Industry Roadshow - West,Regional,In-Person,2024-08-24,2024-10-12,Email Campaign,VP Marketing,Education,1001-5000,Cancelled,4,0,0,No,6.4
2087,Industry Roadshow - West,Regional,In-Person,2024-08-25,2024-10-12,LinkedIn Ad,Product Manager,Manufacturing,1-50,Attended,6,6,9,Yes,36.24
2088,Industry Roadshow - West,Regional,In-Person,2024-08-13,2024-10-12,Email Campaign,Data Analyst,Education,1-50,Attended,5,4,2,Yes,3.57
2089,Industry Roadshow - West,Regional,In-Person,2024-09-15,2024-10-12,LinkedIn Ad,Program Manager,Finance,1001-5000,Attended,6,4,6,No,16.39
2090,Industry Roadshow - West,Regional,In-Person,2024-08-28,2024-10-12,Google Search,Data Engineer,Media,51-200,No-Show,1,0,1,No,25.59
2091,Industry Roadshow - West,Regional,In-Person,2024-09-04,2024-10-12,Social Media,Data Analyst,Retail,201-1000,Attended,4,1,2,No,21.87
2092,Industry Roadshow - West,Regional,In-Person,2024-08-14,2024-10-12,LinkedIn Ad,Data Engineer,Media,1-50,Attended,7,3,2,No,20.36
2093,Industry Roadshow - West,Regional,In-Person,2024-09-21,2024-10-12,Google Search,Program Manager,Healthcare,51-200,Attended,3,2,7,No,19.32
2094,Industry Roadshow - West,Regional,In-Person,2024-09-26,2024-10-12,Social Media,Data Engineer,Manufacturing,51-200,Attended,3,1,7,No,15.09
2095,Industry Roadshow - West,Regional,In-Person,2024-09-14,2024-10-12,Google Search,Product Manager,Retail,5000+,No-Show,10,0,1,No,23.69
2096,Industry Roadshow - West,Regional,In-Person,2024-08-17,2024-10-12,Google Search,VP Marketing,Retail,1-50,Attended,6,3,7,No,20.17
2097,Industry Roadshow - West,Regional,In-Person,2024-08-23,2024-10-12,LinkedIn Ad,Program Manager,Retail,1001-5000,Attended,4,3,7,No,43.27
2098,Industry Roadshow - West,Regional,In-Person,2024-08-14,2024-10-12,Email Campaign,Solutions Architect,Finance,51-200,No-Show,5,0,1,No,6.24
2099,Industry Roadshow - West,Regional,In-Person,2024-09-29,2024-10-12,Email Campaign,Solutions Architect,Manufacturing,1001-5000,Attended,4,3,7,Yes,7.74
2100,Industry Roadshow - West,Regional,In-Person,2024-08-20,2024-10-12,LinkedIn Ad,Software Developer,Manufacturing,51-200,Attended,4,1,7,Yes,21.72
2101,Industry Roadshow - West,Regional,In-Person,2024-09-26,2024-10-12,LinkedIn Ad,VP Marketing,Education,1001-5000,No-Show,6,0,1,No,35.35
2102,Industry Roadshow - West,Regional,In-Person,2024-08-13,2024-10-12,Email Campaign,VP Marketing,Healthcare,201-1000,Attended,11,2,8,No,4.5
2103,Industry Roadshow - West,Regional,In-Person,2024-09-28,2024-10-12,Social Media,VP Marketing,Media,1-50,Attended,2,1,8,Yes,18.12
2104,Industry Roadshow - West,Regional,In-Person,2024-10-07,2024-10-12,Email Campaign,Product Manager,Finance,201-1000,No-Show,3,0,1,No,3.03
2105,Industry Roadshow - West,Regional,In-Person,2024-09-29,2024-10-12,Referral,IT Director,Media,201-1000,Attended,4,2,8,Yes,0.41
2106,Industry Roadshow - West,Regional,In-Person,2024-09-09,2024-10-12,Direct/Website,Marketing Manager,Education,1001-5000,Attended,1,1,8,Yes,1.02
2107,Industry Roadshow - West,Regional,In-Person,2024-10-05,2024-10-12,Direct/Website,Product Manager,Technology,1001-5000,Attended,4,3,6,No,1.09
2108,Industry Roadshow - West,Regional,In-Person,2024-09-24,2024-10-12,Direct/Website,CTO,Media,5000+,Cancelled,11,0,0,No,1.98
2109,Industry Roadshow - West,Regional,In-Person,2024-10-06,2024-10-12,Email Campaign,Marketing Manager,Technology,51-200,No-Show,2,0,1,No,4.63
2110,Industry Roadshow - West,Regional,In-Person,2024-09-21,2024-10-12,Email Campaign,Marketing Manager,Media,1-50,Attended,1,1,8,No,2.03
2111,Industry Roadshow - West,Regional,In-Person,2024-09-07,2024-10-12,Social Media,Software Developer,Retail,1-50,Attended,7,5,6,No,8.3
2112,Industry Roadshow - West,Regional,In-Person,2024-08-24,2024-10-12,Email Campaign,VP Marketing,Technology,5000+,Attended,9,9,5,Yes,3.68
2113,Industry Roadshow - West,Regional,In-Person,2024-09-24,2024-10-12,Email Campaign,Product Manager,Finance,1-50,Cancelled,10,0,0,No,4.84
2114,Industry Roadshow - West,Regional,In-Person,2024-09-04,2024-10-12,Email Campaign,Software Developer,Retail,1001-5000,Attended,3,1,6,Yes,6.21
2115,Industry Roadshow - West,Regional,In-Person,2024-10-02,2024-10-12,Email Campaign,Solutions Architect,Education,1001-5000,Attended,6,3,7,Yes,7.68
2116,Industry Roadshow - West,Regional,In-Person,2024-08-26,2024-10-12,Google Search,Marketing Manager,Media,1-50,Attended,9,8,3,No,10.77
2117,Industry Roadshow - West,Regional,In-Person,2024-09-09,2024-10-12,Referral,Data Analyst,Finance,1-50,No-Show,1,0,1,No,1.34
2118,Industry Roadshow - West,Regional,In-Person,2024-08-23,2024-10-12,Direct/Website,Digital Marketing Specialist,Healthcare,5000+,Attended,6,2,9,Yes,0.56
2119,Industry Roadshow - West,Regional,In-Person,2024-09-27,2024-10-12,Google Search,Product Manager,Technology,1-50,Attended,4,3,7,Yes,31.57
2120,Industry Roadshow - West,Regional,In-Person,2024-08-26,2024-10-12,Email Campaign,Data Analyst,Manufacturing,51-200,Attended,8,7,4,Yes,7.98
2121,Industry Roadshow - West,Regional,In-Person,2024-10-01,2024-10-12,Referral,Solutions Architect,Healthcare,1001-5000,Attended,3,2,8,Yes,1.12
2122,Industry Roadshow - West,Regional,In-Person,2024-08-15,2024-10-12,Google Search,Software Developer,Retail,51-200,No-Show,2,0,2,No,16.85
2123,Industry Roadshow - West,Regional,In-Person,2024-09-22,2024-10-12,Google Search,Product Manager,Retail,201-1000,Attended,4,4,3,Yes,14.66
2124,Industry Roadshow - West,Regional,In-Person,2024-08-21,2024-10-12,LinkedIn Ad,VP Marketing,Healthcare,51-200,No-Show,6,0,1,No,27.48
2125,Industry Roadshow - West,Regional,In-Person,2024-08-20,2024-10-12,Direct/Website,IT Director,Healthcare,5000+,Attended,2,1,6,No,1.52
2126,Industry Roadshow - West,Regional,In-Person,2024-09-12,2024-10-12,Email Campaign,Business Analyst,Retail,1-50,No-Show,3,0,2,No,7.44
2127,Industry Roadshow - West,Regional,In-Person,2024-08-28,2024-10-12,Email Campaign,Software Developer,Education,201-1000,No-Show,3,0,1,No,3.94
2128,Industry Roadshow - West,Regional,In-Person,2024-09-14,2024-10-12,LinkedIn Ad,CTO,Retail,1001-5000,No-Show,10,0,1,No,33.48
2129,Industry Roadshow - West,Regional,In-Person,2024-10-02,2024-10-12,Email Campaign,Digital Marketing Specialist,Technology,1001-5000,No-Show,3,0,2,No,4.33
2130,Industry Roadshow - West,Regional,In-Person,2024-08-19,2024-10-12,Email Campaign,Marketing Manager,Retail,1001-5000,Attended,3,2,5,No,4.75
2131,Industry Roadshow - West,Regional,In-Person,2024-09-11,2024-10-12,Email Campaign,Data Analyst,Education,201-1000,Attended,5,4,7,Yes,7.48
2132,Industry Roadshow - West,Regional,In-Person,2024-08-16,2024-10-12,Direct/Website,VP Marketing,Technology,1001-5000,Attended,4,3,5,No,1.94
2133,Industry Roadshow - West,Regional,In-Person,2024-09-23,2024-10-12,LinkedIn Ad,Product Manager,Media,201-1000,Attended,4,2,7,No,17.75
2134,Industry Roadshow - West,Regional,In-Person,2024-10-08,2024-10-12,Email Campaign,Software Developer,Finance,5000+,No-Show,1,0,2,No,5.74
2135,Industry Roadshow - West,Regional,In-Person,2024-09-21,2024-10-12,LinkedIn Ad,VP Marketing,Finance,201-1000,Attended,5,5,4,No,36.42
2136,Industry Roadshow - West,Regional,In-Person,2024-08-14,2024-10-12,Social Media,Business Analyst,Manufacturing,51-200,Attended,4,1,8,No,19.81
2137,Industry Roadshow - West,Regional,In-Person,2024-10-07,2024-10-12,Direct/Website,Data Engineer,Retail,1001-5000,Attended,1,1,4,Yes,0.89
2138,Industry Roadshow - West,Regional,In-Person,2024-08-23,2024-10-12,Referral,IT Director,Media,5000+,Attended,5,5,5,No,0.95
2139,Industry Roadshow - West,Regional,In-Person,2024-10-02,2024-10-12,Email Campaign,Business Analyst,Education,5000+,Attended,5,4,6,Yes,5.83
2140,Industry Roadshow - West,Regional,In-Person,2024-09-02,2024-10-12,Email Campaign,Marketing Manager,Finance,5000+,Attended,1,1,3,No,4.92
2141,Industry Roadshow - West,Regional,In-Person,2024-09-11,2024-10-12,Email Campaign,CTO,Technology,1-50,Cancelled,1,0,0,No,4.82
2142,Industry Roadshow - West,Regional,In-Person,2024-09-08,2024-10-12,Google Search,Data Engineer,Retail,51-200,Attended,5,4,8,No,24.31
2143,Industry Roadshow - West,Regional,In-Person,2024-09-26,2024-10-12,Google Search,Digital Marketing Specialist,Technology,51-200,Cancelled,1,0,0,No,19.47
2144,Industry Roadshow - West,Regional,In-Person,2024-09-02,2024-10-12,Social Media,CTO,Media,51-200,No-Show,2,0,2,No,24.29
2145,Industry Roadshow - West,Regional,In-Person,2024-09-11,2024-10-12,LinkedIn Ad,Software Developer,Media,201-1000,No-Show,3,0,1,No,35.58
2146,Industry Roadshow - West,Regional,In-Person,2024-09-03,2024-10-12,Social Media,Software Developer,Retail,201-1000,No-Show,2,0,2,No,15.72
2147,Industry Roadshow - West,Regional,In-Person,2024-10-05,2024-10-12,Email Campaign,Business Analyst,Technology,1001-5000,Attended,1,1,7,No,7.88
2148,Industry Roadshow - West,Regional,In-Person,2024-09-13,2024-10-12,Email Campaign,Data Engineer,Media,51-200,Attended,1,1,7,Yes,7.02
2149,Industry Roadshow - West,Regional,In-Person,2024-08-22,2024-10-12,Direct/Website,IT Director,Technology,5000+,No-Show,5,0,1,No,1.69
2150,Industry Roadshow - West,Regional,In-Person,2024-09-08,2024-10-12,Direct/Website,Solutions Architect,Finance,201-1000,Attended,5,2,8,No,1.07
2151,Industry Roadshow - West,Regional,In-Person,2024-09-02,2024-10-12,Direct/Website,Marketing Manager,Education,1001-5000,Attended,1,1,6,Yes,1.03
